gyro_0, gyro_1, gyro_2, accel_0, accel_1, accel_2, mag_0, mag_1, mag_2
0.27,-9.32,16.36,-0.11,-0.71,31.45,52.00,-9.00,4.00
0.27,-9.32,16.36,0.22,-0.71,31.08,52.17,-8.50,3.83
0.27,-10.32,17.36,-0.11,-0.71,31.20,51.83,-8.67,3.67
0.27,-9.32,17.36,0.22,-0.49,31.20,51.67,-8.83,4.17
0.27,-9.32,16.36,0.22,-0.60,31.20,52.17,-9.00,4.17
1.27,-9.32,14.36,-0.11,-0.93,30.83,51.83,-8.67,4.00
-1.73,-10.32,15.36,0.22,-0.71,30.83,52.00,-9.17,3.50
1.27,-10.32,16.36,0.11,-0.60,31.32,52.00,-9.00,3.67
0.27,-10.32,13.36,0.44,-0.60,31.20,52.17,-8.67,3.33
-0.73,-8.32,14.36,-0.22,-0.93,31.45,52.00,-9.00,3.83
-0.73,-10.32,17.36,0.22,-0.49,31.32,52.17,-9.00,3.83
1.27,-10.32,15.36,0.22,-0.60,30.95,51.67,-8.83,4.17
0.27,-8.32,16.36,0.00,-0.60,31.45,52.00,-9.33,4.17
0.27,-9.32,16.36,-0.11,-0.93,30.95,52.17,-8.83,3.83
0.27,-10.32,15.36,0.33,-0.60,31.45,52.33,-9.17,3.50
-0.73,-9.32,15.36,-0.22,-0.71,31.70,51.83,-9.00,3.83
0.27,-10.32,15.36,0.00,-0.82,30.58,52.00,-8.50,4.00
-0.73,-10.32,15.36,0.00,-0.71,31.08,52.33,-8.67,4.00
0.27,-9.32,14.36,0.11,-0.60,31.57,52.17,-8.67,3.67
0.27,-8.32,17.36,-0.11,-0.82,31.32,51.83,-9.00,3.50
-0.73,-9.32,14.36,0.22,-0.60,31.45,52.00,-8.67,3.83
-0.73,-8.32,14.36,0.11,-0.71,31.08,52.33,-8.67,3.67
0.27,-9.32,15.36,0.00,-0.93,31.20,51.83,-9.00,4.00
0.27,-9.32,14.36,-0.22,-0.82,31.45,51.83,-8.33,4.00
-0.73,-10.32,15.36,0.22,-0.38,30.83,51.50,-8.67,4.00
0.27,-9.32,17.36,0.22,-0.60,31.08,51.50,-8.67,3.83
1.27,-8.32,14.36,0.11,-1.03,30.83,51.67,-8.83,4.17
-0.73,-9.32,16.36,-0.22,-0.82,31.45,52.33,-8.83,4.00
-0.73,-10.32,14.36,0.11,-0.60,31.57,52.17,-8.33,4.00
0.27,-10.32,17.36,0.00,-0.82,31.20,52.33,-8.67,4.17
0.27,-9.32,16.36,0.11,-0.49,31.45,52.67,-9.17,4.00
-0.73,-8.32,15.36,0.22,-0.49,31.08,52.17,-8.83,3.83
-0.73,-9.32,13.36,0.33,-0.71,30.95,52.00,-8.67,3.67
-0.73,-10.32,13.36,0.11,-0.82,30.83,52.00,-8.83,4.17
1.27,-9.32,17.36,0.11,-0.60,31.20,52.67,-9.00,3.67
0.27,-8.32,16.36,0.11,-0.60,31.45,52.33,-9.00,3.83
0.27,-9.32,14.36,0.11,-0.82,31.08,52.33,-8.50,3.83
-0.73,-10.32,16.36,0.33,-0.27,31.20,52.67,-9.00,4.17
1.27,-9.32,17.36,0.22,-0.71,30.95,52.00,-9.00,4.17
0.27,-11.32,15.36,0.00,-0.71,31.20,52.00,-9.00,3.33
-0.73,-9.32,16.36,0.11,-0.82,30.83,52.17,-8.50,3.83
0.27,-10.32,15.36,0.11,-0.60,31.32,53.00,-8.67,3.67
-0.73,-9.32,16.36,0.22,-0.71,31.20,52.17,-8.67,3.67
0.27,-10.32,15.36,-0.11,-0.82,31.45,51.83,-9.00,3.67
-1.73,-8.32,14.36,-0.11,-0.82,31.32,51.50,-9.17,3.83
-0.73,-10.32,15.36,0.33,-0.49,31.08,52.17,-8.67,3.83
-0.73,-9.32,17.36,0.00,-0.60,31.57,52.17,-9.00,4.17
0.27,-11.32,15.36,0.22,-0.60,31.57,51.50,-8.67,3.83
1.27,-11.32,16.36,0.22,-0.49,31.32,52.00,-8.67,3.83
-1.73,-10.32,13.36,0.00,-0.82,31.32,52.17,-8.50,3.67
1.27,-10.32,15.36,0.22,-0.60,31.20,52.33,-8.67,3.83
-0.73,-10.32,16.36,0.22,-0.60,30.95,52.00,-8.83,4.17
0.27,-8.32,15.36,-0.11,-1.03,31.32,52.33,-8.83,3.83
-0.73,-8.32,15.36,0.33,-0.49,31.32,52.50,-9.00,4.17
-0.73,-9.32,14.36,0.00,-0.60,31.08,51.50,-9.17,4.33
0.27,-8.32,15.36,0.44,-0.49,31.32,51.67,-8.50,4.00
0.27,-10.32,14.36,0.11,-1.03,30.58,52.00,-9.17,4.00
-0.73,-9.32,16.36,0.22,-0.71,31.08,52.33,-9.00,3.67
0.27,-9.32,16.36,0.00,-0.82,30.95,52.17,-9.17,3.83
1.27,-8.32,15.36,0.00,-0.93,31.08,52.17,-9.00,3.67
0.27,-9.32,15.36,0.22,-0.71,30.95,52.17,-8.50,4.33
-0.73,-10.32,17.36,0.11,-0.38,31.57,52.50,-8.83,4.00
0.27,-10.32,15.36,0.22,-0.71,31.32,52.17,-8.67,3.67
0.27,-9.32,15.36,0.11,-0.60,31.20,52.00,-8.67,3.83
0.27,-9.32,14.36,-0.11,-0.93,30.83,52.33,-8.83,3.67
-0.73,-8.32,14.36,0.11,-0.71,31.45,52.00,-8.50,3.67
-0.73,-10.32,16.36,0.00,-0.93,31.20,52.33,-9.17,3.67
0.27,-9.32,16.36,-0.11,-0.82,31.32,52.00,-9.00,3.50
1.27,-9.32,14.36,-0.22,-0.60,31.20,52.33,-8.83,3.50
-0.73,-9.32,14.36,0.11,-0.82,30.95,52.50,-8.83,3.67
1.27,-10.32,15.36,0.00,-0.60,31.20,52.33,-8.67,4.17
1.27,-11.32,16.36,0.33,-0.60,31.45,52.67,-8.83,3.83
0.27,-9.32,15.36,0.11,-0.60,31.45,52.00,-8.67,4.50
1.27,-11.32,16.36,0.11,-0.71,31.20,52.17,-8.83,4.17
0.27,-9.32,15.36,0.11,-0.71,31.32,52.17,-9.33,4.17
0.27,-10.32,16.36,0.00,-0.82,31.32,52.00,-8.67,3.83
0.27,-10.32,15.36,0.00,-0.82,31.08,51.67,-8.83,4.17
0.27,-9.32,17.36,0.33,-0.49,31.20,52.17,-8.67,4.00
1.27,-9.32,15.36,0.22,-0.71,31.20,52.00,-9.00,3.83
0.27,-10.32,15.36,0.00,-0.82,31.20,52.50,-8.67,4.17
-0.73,-9.32,15.36,0.22,-0.49,31.08,52.33,-8.83,3.67
0.27,-8.32,13.36,0.22,-0.60,31.08,52.00,-9.00,3.83
0.27,-9.32,16.36,-0.11,-0.71,31.32,52.17,-8.83,3.33
0.27,-10.32,14.36,0.11,-0.71,30.70,52.33,-8.83,3.67
0.27,-10.32,16.36,0.22,-0.49,31.20,52.17,-9.17,4.00
1.27,-10.32,17.36,-0.11,-0.93,31.08,52.00,-9.17,3.83
0.27,-9.32,13.36,0.22,-0.60,31.20,51.83,-8.67,3.50
0.27,-9.32,17.36,-0.22,-0.82,31.32,52.33,-9.17,3.50
0.27,-10.32,16.36,0.22,-0.60,31.20,51.83,-8.67,3.67
0.27,-11.32,16.36,0.22,-0.82,30.95,52.17,-8.50,4.17
0.27,-9.32,13.36,0.22,-0.82,31.20,52.17,-9.17,4.00
0.27,-10.32,16.36,0.33,-0.38,31.45,52.33,-9.17,3.67
1.27,-10.32,16.36,0.33,-0.60,31.08,52.33,-9.00,4.00
0.27,-10.32,15.36,0.33,-0.49,31.57,52.50,-8.83,4.17
0.27,-9.32,14.36,0.11,-0.71,31.08,52.33,-8.67,3.67
-0.73,-8.32,14.36,0.33,-0.60,31.08,51.83,-8.67,3.67
1.27,-9.32,15.36,0.11,-0.71,31.45,51.83,-8.83,3.67
-0.73,-10.32,15.36,0.11,-0.71,31.45,52.00,-8.67,4.00
2.27,-10.32,16.36,0.33,-0.60,31.20,52.00,-9.00,3.50
-0.73,-8.32,15.36,0.22,-0.82,31.08,52.00,-8.67,4.33
0.27,-8.32,15.36,0.22,-0.49,31.32,52.00,-8.67,4.17
0.27,-10.32,16.36,0.22,-0.60,31.08,51.67,-8.83,4.33
1.27,-10.32,17.36,0.11,-0.82,31.32,52.00,-8.67,3.83
0.27,-11.32,15.36,0.00,-0.60,31.20,52.00,-8.50,4.00
1.27,-9.32,14.36,0.11,-0.60,31.32,51.17,-8.50,4.17
1.27,-10.32,15.36,0.22,-0.49,31.08,52.17,-8.67,4.00
-1.73,-9.32,13.36,0.00,-0.60,31.32,52.17,-9.00,4.00
0.27,-9.32,16.36,0.00,-0.93,30.83,52.33,-9.00,4.17
0.27,-8.32,15.36,0.22,-0.71,30.83,52.00,-8.83,4.17
